0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,2,3,8,63,1,0,0,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0
6,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,1,4,3,6,56,2,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39,0,0,0,0,28,0,0,0,0,0,0,0,0,1,0,0,26,9,31,98,1,0,0,0
3,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,8,7,9,35,0,0,0,0
29,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,1,11,9,25,140,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,1,0,0,0
22,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,9,1,66,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0
5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,1,11,19,0,0,0,0
16,0,0,1,0,18,1,1,0,0,0,0,0,0,2,0,2,15,13,16,62,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0
5,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,3,3,3,12,0,0,0,0
9,0,0,1,0,11,0,0,0,1,0,0,0,0,0,0,1,11,5,8,90,1,1,0,0
13,1,1,1,0,16,0,0,0,0,0,0,0,0,1,0,1,4,2,7,67,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0
17,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,3,2,16,0,0,0,0
6,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,4,5,3,46,0,0,0,0
16,0,0,1,1,26,0,1,0,0,0,0,0,0,1,0,5,12,8,17,135,1,2,0,0
13,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,3,9,49,0,0,0,0
6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,2,5,28,1,1,0,0
5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,3,11,34,1,2,0,0
20,1,0,0,0,48,0,3,1,0,0,0,0,0,1,0,1,7,8,20,149,1,0,0,0
3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0
11,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,3,13,70,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,4,5,2,0,0,0
5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,2,16,0,0,0,0
3,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,0,0,0,0,29,0,0,0,0,1,0,0,0,0,0,1,4,4,9,69,1,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,1,3,1,13,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
17,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0,2,8,8,11,78,5,0,0,0
3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,8,0,0,0,0
10,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,4,1,32,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,4,10,1,0,0,0
11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,2,33,0,1,0,0
38,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,13,11,16,104,2,0,0,0
2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,11,1,0,0,0
18,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,9,3,5,50,1,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,13,0,0,0,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0
0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,2,3,2,2,0,0,0,0
13,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,4,3,53,0,0,0,0
42,2,0,0,0,80,0,0,0,0,0,0,0,0,1,0,1,15,17,25,244,1,0,0,0
3,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,3,14,2,0,0,0
9,0,0,0,0,16,1,1,1,0,0,0,0,0,1,0,2,3,2,10,45,0,0,0,0
20,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,5,6,7,14,111,0,0,0,0
9,1,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,18,0,41,0,0,0,0
9,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,3,1,46,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,2,6,41,1,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0
4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0
1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,0,0,2,0,7,2,0,0,0,2,0,0,0,0,0,0,15,5,19,50,0,0,0,0
16,0,0,2,0,7,0,0,0,0,0,0,0,0,3,0,0,6,7,12,80,0,1,0,0
6,0,0,1,0,8,1,0,0,1,0,0,0,0,0,0,0,9,11,6,20,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,5,4,25,0,0,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,10,0,0,0,0
9,6,0,0,0,34,0,0,0,0,0,0,0,0,1,0,2,8,7,7,72,0,0,0,0
5,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,1,5,41,1,0,0,0
5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,1,3,26,0,0,0,0
3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0,0,0,0,10,1,0,0,0,1,0,0,0,0,0,2,2,1,0,31,2,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
11,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,5,1,6,39,0,0,0,0
9,1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,2,2,3,37,0,2,0,0
4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,7,2,6,20,2,0,0,0
10,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,1,5,6,15,55,1,0,0,0
10,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,8,4,7,55,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,1,0,4,0,0,0,2,0,0,0,0,0,0,1,1,6,3,33,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,6,0,0,0,0
66,0,0,2,0,30,1,0,1,0,1,0,0,0,1,0,0,50,15,72,223,0,0,0,0
5,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,4,10,1,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0
4,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12,1,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,2,6,6,90,0,0,0,0
3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,1,22,0,0,0,0
10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,4,11,21,70,0,0,0,0
3,1,0,0,0,8,0,0,0,0,0,0,0,0,1,0,2,1,2,1,29,1,1,0,0
1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0
10,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,3,2,5,4,37,1,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,3,1,4,3,50,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16,0,0,1,1,14,0,0,0,0,0,0,0,0,1,0,3,9,3,13,93,0,0,0,0
16,0,0,0,0,14,0,0,1,0,0,0,0,0,1,0,1,19,6,17,68,0,0,0,0
11,0,0,0,0,20,1,2,0,0,1,0,0,0,0,0,1,5,2,10,49,3,0,0,0
4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,18,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
3,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,4,3,20,0,1,0,0
11,0,0,1,0,9,0,0,0,0,0,0,0,0,1,0,1,1,4,5,31,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,16,4,20,65,1,0,0,0
15,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,1,30,8,35,70,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,1,0,1,0,18,2,0,0,1,1,0,0,0,0,0,1,5,6,13,48,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,14,0,0,0,0
20,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,2,23,2,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,7,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
50,1,0,0,0,38,2,1,0,0,0,0,0,0,3,0,1,63,16,69,270,1,0,1,0
6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,3,25,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,1,4,2,41,1,0,0,0
18,0,0,1,0,9,0,0,0,0,1,0,0,0,0,0,2,9,7,9,108,0,0,0,0
3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,10,0,0,0,0
12,4,0,0,0,29,0,0,0,0,0,0,0,0,1,0,0,3,1,5,74,0,0,0,0
3,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,1,2,0,13,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0
7,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,1,2,26,0,0,0,0
20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,3,4,45,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0
6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,13,0,0,0,0
10,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,1,0,15,2,32,1,0,0,0
23,0,0,1,0,14,1,0,0,0,1,0,0,0,1,0,2,4,4,10,68,1,0,0,0
11,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,4,1,5,26,0,0,0,0
9,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,5,3,9,40,0,0,0,0
4,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,3,1,5,33,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
7,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,2,1,2,4,25,0,0,0,0
20,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,14,5,17,74,1,0,0,0
3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,6,54,0,1,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12,2,1,0,1,13,0,0,0,0,0,0,0,0,1,0,3,12,4,14,87,0,0,0,0
6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,3,23,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,8,0,0,0,0
29,0,0,0,1,8,0,2,0,0,0,0,0,0,0,0,1,48,5,59,121,1,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,0,1,0,0,14,0,0,0,0,0,0,0,0,1,0,1,3,6,11,59,0,0,0,0
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,4,1,23,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0
3,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,3,6,37,0,0,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,14,0,0,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,1,0,0
47,1,0,0,0,36,0,0,0,0,0,1,0,0,0,0,0,8,14,10,102,2,1,0,0
14,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,2,11,7,10,63,1,0,0,0
11,0,0,1,0,4,0,1,0,0,0,0,0,0,1,0,5,3,4,10,74,2,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
